COUNTRY,SEX,YEAR,VALUE
"MKD","MALE","1996","2169.50"
"MKD","ALL","1997","1854.45"
"MKD","FEMALE","1997","1517.12"
"MKD","MALE","1997","2186.77"
"MKD","ALL","1998","1873.11"
"MKD","FEMALE","1998","1531.66"
"MKD","MALE","1998","2205.57"
"MKD","ALL","1999","1880.28"
"MKD","FEMALE","1999","1541.88"
"MKD","MALE","1999","2213.90"
"MKD","ALL","2000","1884.06"
"MKD","FEMALE","2000","1549.49"
"MKD","MALE","2000","2218.50"
"MKD","ALL","2001","1895.35"
"MKD","FEMALE","2001","1559.83"
"MKD","MALE","2001","2229.48"
"MKD","ALL","2002","1907.93"
"MKD","FEMALE","2002","1571.61"
"MKD","MALE","2002","2241.08"
"MKD","ALL","2003","1919.55"
"MKD","FEMALE","2003","1583.95"
"MKD","MALE","2003","2251.31"
"MKD","ALL","2004","1931.33"
"MKD","FEMALE","2004","1597.04"
"MKD","MALE","2004","2261.40"
"MKD","ALL","2005","1943.72"
"MKD","FEMALE","2005","1610.95"
"MKD","MALE","2005","2271.89"
"MKD","ALL","2006","1958.59"
"MKD","FEMALE","2006","1627.34"
"MKD","MALE","2006","2284.79"
"MKD","ALL","2007","1974.81"
"MKD","FEMALE","2007","1645.25"
"MKD","MALE","2007","2298.84"
"MKD","ALL","2008","1990.65"
"MKD","FEMALE","2008","1662.94"
"MKD","MALE","2008","2312.33"
"MKD","ALL","2009","2004.26"
"MKD","FEMALE","2009","1678.28"
"MKD","MALE","2009","2323.79"
"MKD","ALL","2010","2013.90"
"MKD","FEMALE","2010","1689.42"
"MKD","MALE","2010","2331.59"
"MKD","ALL","2011","2023.13"
"MKD","FEMALE","2011","1699.53"
"MKD","MALE","2011","2339.52"
"MKD","ALL","2012","2033.33"
"MKD","FEMALE","2012","1710.07"
"MKD","MALE","2012","2348.88"
"MKD","ALL","2013","2041.79"
"MKD","FEMALE","2013","1718.84"
"MKD","MALE","2013","2356.66"
"MKD","ALL","2014","2046.20"
"MKD","FEMALE","2014","1723.69"
"MKD","MALE","2014","2360.44"
"MKD","ALL","2015","2044.86"
"MKD","FEMALE","2015","1723.04"
"MKD","MALE","2015","2357.99"
"MKD","ALL","2016","2037.77"
"MKD","FEMALE","2016","1717.77"
"MKD","MALE","2016","2348.66"
"MKD","ALL","2017","2029.34"
"MKD","FEMALE","2017","1711.27"
"MKD","MALE","2017","2338.06"
"MKD","ALL","2018","2025.13"
"MKD","FEMALE","2018","1707.34"
"MKD","MALE","2018","2333.35"
"MKD","ALL","2019","2024.90"
"MKD","FEMALE","2019","1705.92"
"MKD","MALE","2019","2334.07"
"MLT","ALL","1990","2179.32"
"MLT","FEMALE","1990","1729.43"
"MLT","MALE","1990","2640.90"
"MLT","ALL","1991","2165.21"
"MLT","FEMALE","1991","1716.25"
"MLT","MALE","1991","2625.63"
"MLT","ALL","1992","2151.48"
"MLT","FEMALE","1992","1703.64"
"MLT","MALE","1992","2610.49"
"MLT","ALL","1993","2137.77"
"MLT","FEMALE","1993","1691.44"
"MLT","MALE","1993","2594.98"
"MLT","ALL","1994","2123.56"
"MLT","FEMALE","1994","1679.11"
"MLT","MALE","1994","2578.53"
"MLT","ALL","1995","2109.90"
"MLT","FEMALE","1995","1667.22"
"MLT","MALE","1995","2562.67"
"MLT","ALL","1996","2096.13"
"MLT","FEMALE","1996","1655.55"
"MLT","MALE","1996","2546.41"
"MLT","ALL","1997","2082.14"
"MLT","FEMALE","1997","1644.08"
"MLT","MALE","1997","2529.56"
"MLT","ALL","1998","2068.30"
"MLT","FEMALE","1998","1633.25"
"MLT","MALE","1998","2512.36"
"MLT","ALL","1999","2054.95"
"MLT","FEMALE","1999","1622.98"
"MLT","MALE","1999","2495.53"
"MLT","ALL","2000","2043.68"
"MLT","FEMALE","2000","1614.18"
"MLT","MALE","2000","2481.39"
"MLT","ALL","2001","2034.37"
"MLT","FEMALE","2001","1606.61"
"MLT","MALE","2001","2469.94"
"MLT","ALL","2002","2026.49"
"MLT","FEMALE","2002","1599.80"
"MLT","MALE","2002","2460.61"
"MLT","ALL","2003","2019.23"
"MLT","FEMALE","2003","1593.55"
"MLT","MALE","2003","2451.91"
"MLT","ALL","2004","2011.40"
"MLT","FEMALE","2004","1587.16"
"MLT","MALE","2004","2442.17"
"MLT","ALL","2005","2003.42"
"MLT","FEMALE","2005","1581.19"
"MLT","MALE","2005","2431.75"
"MLT","ALL","2006","1995.03"
"MLT","FEMALE","2006","1575.78"
"MLT","MALE","2006","2419.96"
"MLT","ALL","2007","1986.57"
"MLT","FEMALE","2007","1570.82"
"MLT","MALE","2007","2407.56"
"MLT","ALL","2008","1977.85"
"MLT","FEMALE","2008","1565.78"
"MLT","MALE","2008","2394.74"
"MLT","ALL","2009","1968.25"
"MLT","FEMALE","2009","1559.77"
"MLT","MALE","2009","2381.14"
"MLT","ALL","2010","1958.78"
"MLT","FEMALE","2010","1552.98"
"MLT","MALE","2010","2368.63"
"MLT","ALL","2011","1949.16"
"MLT","FEMALE","2011","1544.64"
"MLT","MALE","2011","2357.43"
"MLT","ALL","2012","1939.04"
"MLT","FEMALE","2012","1534.48"
"MLT","MALE","2012","2347.12"
"MLT","ALL","2013","1928.31"
"MLT","FEMALE","2013","1523.12"
"MLT","MALE","2013","2336.74"
"MLT","ALL","2014","1916.43"
"MLT","FEMALE","2014","1511.08"
"MLT","MALE","2014","2324.74"
"MLT","ALL","2015","1904.41"
"MLT","FEMALE","2015","1499.81"
"MLT","MALE","2015","2311.56"
"MLT","ALL","2016","1894.67"
"MLT","FEMALE","2016","1493.82"
"MLT","MALE","2016","2297.54"
"MLT","ALL","2017","1885.42"
"MLT","FEMALE","2017","1486.46"
"MLT","MALE","2017","2285.94"
"MLT","ALL","2018","1873.06"
"MLT","FEMALE","2018","1470.96"
"MLT","MALE","2018","2276.31"
"MLT","ALL","2019","1857.10"
"MLT","FEMALE","2019","1449.83"
"MLT","MALE","2019","2265.15"
"MNE","ALL","2006","1980.87"
"MNE","FEMALE","2006","1660.16"
"MNE","MALE","2006","2310.18"
"MNE","ALL","2007","1965.59"
"MNE","FEMALE","2007","1645.65"
"MNE","MALE","2007","2294.18"
"MNE","ALL","2008","1949.11"
"MNE","FEMALE","2008","1630.14"
"MNE","MALE","2008","2276.63"
"MNE","ALL","2009","1933.64"
"MNE","FEMALE","2009","1615.76"
"MNE","MALE","2009","2259.83"
"MNE","ALL","2010","1921.53"
"MNE","FEMALE","2010","1604.84"
"MNE","MALE","2010","2246.22"
"MNE","ALL","2011","1913.48"
"MNE","FEMALE","2011","1598.03"
"MNE","MALE","2011","2236.64"
"MNE","ALL","2012","1906.96"
"MNE","FEMALE","2012","1592.79"
"MNE","MALE","2012","2228.57"
"MNE","ALL","2013","1900.94"
"MNE","FEMALE","2013","1587.94"
"MNE","MALE","2013","2221.15"
"MNE","ALL","2014","1893.93"
"MNE","FEMALE","2014","1582.01"
"MNE","MALE","2014","2212.87"
"MNE","ALL","2015","1884.77"
"MNE","FEMALE","2015","1573.77"
"MNE","MALE","2015","2202.64"
"MNE","ALL","2016","1868.39"
"MNE","FEMALE","2016","1559.18"
"MNE","MALE","2016","2184.45"
"MNE","ALL","2017","1853.31"
"MNE","FEMALE","2017","1545.59"
"MNE","MALE","2017","2167.96"
"MNE","ALL","2018","1845.46"
"MNE","FEMALE","2018","1538.15"
"MNE","MALE","2018","2159.80"
"MNE","ALL","2019","1839.14"
"MNE","FEMALE","2019","1532.13"
"MNE","MALE","2019","2153.27"
"NLD","ALL","1990","1948.07"
"NLD","FEMALE","1990","1462.12"
"NLD","MALE","1990","2445.58"
"NLD","ALL","1991","1946.31"
"NLD","FEMALE","1991","1461.51"
"NLD","MALE","1991","2442.65"
"NLD","ALL","1992","1943.88"
"NLD","FEMALE","1992","1460.37"
"NLD","MALE","1992","2438.87"
"NLD","ALL","1993","1940.95"
"NLD","FEMALE","1993","1458.63"
"NLD","MALE","1993","2434.68"
"NLD","ALL","1994","1937.43"
"NLD","FEMALE","1994","1456.21"
"NLD","MALE","1994","2429.96"
"NLD","ALL","1995","1933.55"
"NLD","FEMALE","1995","1453.34"
"NLD","MALE","1995","2424.98"
"NLD","ALL","1996","1928.58"
"NLD","FEMALE","1996","1449.15"
"NLD","MALE","1996","2419.10"
"NLD","ALL","1997","1922.22"
"NLD","FEMALE","1997","1443.48"
"NLD","MALE","1997","2411.88"
"NLD","ALL","1998","1915.53"
"NLD","FEMALE","1998","1437.43"
"NLD","MALE","1998","2404.39"
"NLD","ALL","1999","1909.22"
"NLD","FEMALE","1999","1431.87"
"NLD","MALE","1999","2397.21"
"NLD","ALL","2000","1904.23"
"NLD","FEMALE","2000","1427.91"
"NLD","MALE","2000","2391.06"
"NLD","ALL","2001","1900.68"
"NLD","FEMALE","2001","1425.84"
"NLD","MALE","2001","2385.93"
"NLD","ALL","2002","1897.68"
"NLD","FEMALE","2002","1424.92"
"NLD","MALE","2002","2380.75"
"NLD","ALL","2003","1895.18"
"NLD","FEMALE","2003","1424.73"
"NLD","MALE","2003","2375.90"
"NLD","ALL","2004","1892.59"
"NLD","FEMALE","2004","1424.48"
"NLD","MALE","2004","2370.98"
"NLD","ALL","2005","1889.67"
"NLD","FEMALE","2005","1423.69"
"NLD","MALE","2005","2365.95"
"NLD","ALL","2006","1886.52"
"NLD","FEMALE","2006","1421.97"
"NLD","MALE","2006","2361.40"
"NLD","ALL","2007","1882.76"
"NLD","FEMALE","2007","1419.11"
"NLD","MALE","2007","2356.72"
"NLD","ALL","2008","1879.04"
"NLD","FEMALE","2008","1415.92"
"NLD","MALE","2008","2352.41"
"NLD","ALL","2009","1875.38"
"NLD","FEMALE","2009","1412.83"
"NLD","MALE","2009","2348.08"
"NLD","ALL","2010","1871.94"
"NLD","FEMALE","2010","1410.40"
"NLD","MALE","2010","2343.50"
"NLD","ALL","2011","1867.27"
"NLD","FEMALE","2011","1407.80"
"NLD","MALE","2011","2336.53"
"NLD","ALL","2012","1859.80"
"NLD","FEMALE","2012","1403.58"
"NLD","MALE","2012","2325.52"
"NLD","ALL","2013","1851.57"
"NLD","FEMALE","2013","1398.82"
"NLD","MALE","2013","2313.49"
"NLD","ALL","2014","1843.87"
"NLD","FEMALE","2014","1394.14"
"NLD","MALE","2014","2302.39"
"NLD","ALL","2015","1838.09"
"NLD","FEMALE","2015","1390.25"
"NLD","MALE","2015","2294.30"
"NLD","ALL","2016","1834.39"
"NLD","FEMALE","2016","1387.55"
"NLD","MALE","2016","2289.19"
"NLD","ALL","2017","1829.65"
"NLD","FEMALE","2017","1383.41"
"NLD","MALE","2017","2283.43"
"NLD","ALL","2018","1823.48"
"NLD","FEMALE","2018","1376.76"
"NLD","MALE","2018","2277.42"
"NLD","ALL","2019","1816.42"
"NLD","FEMALE","2019","1368.16"
"NLD","MALE","2019","2271.61"
"NOR","ALL","1990","1617.28"
"NOR","FEMALE","1990","1354.48"
"NOR","MALE","1990","1886.22"
"NOR","ALL","1991","1616.73"
"NOR","FEMALE","1991","1349.57"
"NOR","MALE","1991","1890.19"
"NOR","ALL","1992","1615.62"
"NOR","FEMALE","1992","1344.60"
"NOR","MALE","1992","1893.08"
"NOR","ALL","1993","1614.12"
"NOR","FEMALE","1993","1339.77"
"NOR","MALE","1993","1895.03"
"NOR","ALL","1994","1612.48"
"NOR","FEMALE","1994","1335.37"
"NOR","MALE","1994","1896.21"
"NOR","ALL","1995","1610.67"
"NOR","FEMALE","1995","1331.28"
"NOR","MALE","1995","1896.73"
"NOR","ALL","1996","1607.12"
"NOR","FEMALE","1996","1326.73"
"NOR","MALE","1996","1894.21"
"NOR","ALL","1997","1601.61"
"NOR","FEMALE","1997","1321.72"
"NOR","MALE","1997","1888.10"
"NOR","ALL","1998","1595.39"
"NOR","FEMALE","1998","1316.45"
"NOR","MALE","1998","1880.78"
"NOR","ALL","1999","1589.96"
"NOR","FEMALE","1999","1311.34"
"NOR","MALE","1999","1874.82"
"NOR","ALL","2000","1586.42"
"NOR","FEMALE","2000","1306.52"
"NOR","MALE","2000","1872.37"
"NOR","ALL","2001","1584.63"
"NOR","FEMALE","2001","1301.02"
"NOR","MALE","2001","1874.14"
"NOR","ALL","2002","1583.91"
"NOR","FEMALE","2002","1295.15"
"NOR","MALE","2002","1878.46"
"NOR","ALL","2003","1583.60"
"NOR","FEMALE","2003","1289.31"
"NOR","MALE","2003","1883.57"
"NOR","ALL","2004","1583.08"
"NOR","FEMALE","2004","1284.02"
"NOR","MALE","2004","1887.67"
"NOR","ALL","2005","1581.75"
"NOR","FEMALE","2005","1279.81"
"NOR","MALE","2005","1888.89"
"NOR","ALL","2006","1577.15"
"NOR","FEMALE","2006","1276.48"
"NOR","MALE","2006","1882.43"
"NOR","ALL","2007","1569.00"
"NOR","FEMALE","2007","1273.65"
"NOR","MALE","2007","1868.09"
"NOR","ALL","2008","1559.88"
"NOR","FEMALE","2008","1271.21"
"NOR","MALE","2008","1851.28"
"NOR","ALL","2009","1552.25"
"NOR","FEMALE","2009","1269.10"
"NOR","MALE","2009","1837.14"
"NOR","ALL","2010","1548.48"
"NOR","FEMALE","2010","1267.16"
"NOR","MALE","2010","1830.63"
"NOR","ALL","2011","1547.52"
"NOR","FEMALE","2011","1264.75"
"NOR","MALE","2011","1830.21"
"NOR","ALL","2012","1546.53"
"NOR","FEMALE","2012","1261.81"
"NOR","MALE","2012","1830.27"
"NOR","ALL","2013","1545.49"
"NOR","FEMALE","2013","1258.77"
"NOR","MALE","2013","1830.36"
"NOR","ALL","2014","1544.41"
"NOR","FEMALE","2014","1256.16"
"NOR","MALE","2014","1830.06"
"NOR","ALL","2015","1543.24"
"NOR","FEMALE","2015","1254.40"
"NOR","MALE","2015","1828.87"
"NOR","ALL","2016","1542.77"
"NOR","FEMALE","2016","1257.13"
"NOR","MALE","2016","1824.71"
"NOR","ALL","2017","1541.27"
"NOR","FEMALE","2017","1259.00"
"NOR","MALE","2017","1819.41"
"NOR","ALL","2018","1539.08"
"NOR","FEMALE","2018","1255.30"
"NOR","MALE","2018","1818.25"
"NOR","ALL","2019","1537.09"
"NOR","FEMALE","2019","1248.80"
"NOR","MALE","2019","1820.28"
"POL","ALL","1990","1813.83"
"POL","FEMALE","1990","1481.51"
"POL","MALE","1990","2164.23"
"POL","ALL","1991","1812.95"
"POL","FEMALE","1991","1482.77"
"POL","MALE","1991","2161.50"
"POL","ALL","1992","1811.34"
"POL","FEMALE","1992","1483.23"
"POL","MALE","1992","2158.13"
"POL","ALL","1993","1809.85"
"POL","FEMALE","1993","1483.60"
"POL","MALE","1993","2154.99"
"POL","ALL","1994","1809.10"
"POL","FEMALE","1994","1484.31"
"POL","MALE","1994","2152.97"
"POL","ALL","1995","1809.95"
"POL","FEMALE","1995","1486.10"
"POL","MALE","1995","2153.13"
"POL","ALL","1996","1809.09"
"POL","FEMALE","1996","1485.75"
"POL","MALE","1996","2152.00"
"POL","ALL","1997","1803.70"
"POL","FEMALE","1997","1480.67"
"POL","MALE","1997","2146.50"
"POL","ALL","1998","1795.31"
"POL","FEMALE","1998","1472.59"
"POL","MALE","1998","2138.03"
"POL","ALL","1999","1785.28"
"POL","FEMALE","1999","1462.97"
"POL","MALE","1999","2127.82"
"POL","ALL","2000","1775.08"
"POL","FEMALE","2000","1453.55"
"POL","MALE","2000","2117.02"
"POL","ALL","2001","1764.92"
"POL","FEMALE","2001","1444.62"
"POL","MALE","2001","2105.73"
"POL","ALL","2002","1754.06"
"POL","FEMALE","2002","1435.20"
"POL","MALE","2002","2093.51"
"POL","ALL","2003","1742.67"
"POL","FEMALE","2003","1425.45"
"POL","MALE","2003","2080.52"
"POL","ALL","2004","1730.69"
"POL","FEMALE","2004","1415.26"
"POL","MALE","2004","2066.83"
"POL","ALL","2005","1717.96"
"POL","FEMALE","2005","1404.39"
"POL","MALE","2005","2052.30"
"POL","ALL","2006","1703.00"
"POL","FEMALE","2006","1392.13"
"POL","MALE","2006","2034.63"
"POL","ALL","2007","1685.66"
"POL","FEMALE","2007","1378.53"
"POL","MALE","2007","2013.44"
"POL","ALL","2008","1667.74"
"POL","FEMALE","2008","1364.67"
"POL","MALE","2008","1991.29"
"POL","ALL","2009","1650.88"
"POL","FEMALE","2009","1351.47"
"POL","MALE","2009","1970.55"
"POL","ALL","2010","1636.62"
"POL","FEMALE","2010","1339.78"
"POL","MALE","2010","1953.50"
"POL","ALL","2011","1624.78"
"POL","FEMALE","2011","1329.38"
"POL","MALE","2011","1940.08"
"POL","ALL","2012","1614.23"
"POL","FEMALE","2012","1319.65"
"POL","MALE","2012","1928.60"
"POL","ALL","2013","1604.81"
"POL","FEMALE","2013","1310.70"
"POL","MALE","2013","1918.62"
"POL","ALL","2014","1596.14"
"POL","FEMALE","2014","1302.34"
"POL","MALE","2014","1909.50"
"POL","ALL","2015","1587.92"
"POL","FEMALE","2015","1294.49"
"POL","MALE","2015","1900.79"
"POL","ALL","2016","1580.66"
"POL","FEMALE","2016","1287.29"
"POL","MALE","2016","1893.40"
"POL","ALL","2017","1573.35"
"POL","FEMALE","2017","1280.09"
"POL","MALE","2017","1885.93"
"POL","ALL","2018","1565.71"
"POL","FEMALE","2018","1272.76"
"POL","MALE","2018","1877.88"
"POL","ALL","2019","1558.66"
"POL","FEMALE","2019","1265.83"
"POL","MALE","2019","1870.64"
"PRT","ALL","1990","1977.96"
"PRT","FEMALE","1990","1564.79"
"PRT","MALE","1990","2420.20"
"PRT","ALL","1991","1968.30"
"PRT","FEMALE","1991","1556.66"
"PRT","MALE","1991","2409.16"
"PRT","ALL","1992","1959.05"
"PRT","FEMALE","1992","1548.71"
"PRT","MALE","1992","2398.60"
"PRT","ALL","1993","1949.99"
"PRT","FEMALE","1993","1540.91"
"PRT","MALE","1993","2388.12"
"PRT","ALL","1994","1940.97"
"PRT","FEMALE","1994","1533.22"
"PRT","MALE","1994","2377.45"
"PRT","ALL","1995","1932.10"
"PRT","FEMALE","1995","1525.90"
"PRT","MALE","1995","2366.64"
"PRT","ALL","1996","1922.75"
"PRT","FEMALE","1996","1518.03"
"PRT","MALE","1996","2355.41"
"PRT","ALL","1997","1913.25"
"PRT","FEMALE","1997","1509.63"
"PRT","MALE","1997","2344.47"
"PRT","ALL","1998","1903.89"
"PRT","FEMALE","1998","1501.12"
"PRT","MALE","1998","2333.95"
"PRT","ALL","1999","1895.19"
"PRT","FEMALE","1999","1493.09"
"PRT","MALE","1999","2324.39"
"PRT","ALL","2000","1887.79"
"PRT","FEMALE","2000","1486.21"
"PRT","MALE","2000","2316.41"
"PRT","ALL","2001","1880.48"
"PRT","FEMALE","2001","1479.25"
"PRT","MALE","2001","2308.88"
"PRT","ALL","2002","1873.02"
"PRT","FEMALE","2002","1472.17"
"PRT","MALE","2002","2301.40"
"PRT","ALL","2003","1865.52"
"PRT","FEMALE","2003","1465.38"
"PRT","MALE","2003","2293.68"
"PRT","ALL","2004","1858.23"
"PRT","FEMALE","2004","1459.43"
"PRT","MALE","2004","2285.63"
"PRT","ALL","2005","1851.72"
"PRT","FEMALE","2005","1455.23"
"PRT","MALE","2005","2277.47"
"PRT","ALL","2006","1844.60"
"PRT","FEMALE","2006","1451.96"
"PRT","MALE","2006","2267.17"
"PRT","ALL","2007","1836.65"
"PRT","FEMALE","2007","1449.07"
"PRT","MALE","2007","2254.78"
"PRT","ALL","2008","1828.48"
"PRT","FEMALE","2008","1446.28"
"PRT","MALE","2008","2241.81"
"PRT","ALL","2009","1821.03"
"PRT","FEMALE","2009","1443.52"
"PRT","MALE","2009","2230.28"
"PRT","ALL","2010","1815.43"
"PRT","FEMALE","2010","1441.07"
"PRT","MALE","2010","2222.23"
"PRT","ALL","2011","1811.34"
"PRT","FEMALE","2011","1438.87"
"PRT","MALE","2011","2217.01"
"PRT","ALL","2012","1808.37"
"PRT","FEMALE","2012","1437.45"
"PRT","MALE","2012","2213.22"
"PRT","ALL","2013","1805.51"
"PRT","FEMALE","2013","1435.91"
"PRT","MALE","2013","2209.74"
"PRT","ALL","2014","1802.46"
"PRT","FEMALE","2014","1434.04"
"PRT","MALE","2014","2206.16"
"PRT","ALL","2015","1798.87"
"PRT","FEMALE","2015","1431.63"
"PRT","MALE","2015","2201.91"
"PRT","ALL","2016","1795.55"
"PRT","FEMALE","2016","1431.05"
"PRT","MALE","2016","2196.19"
"PRT","ALL","2017","1792.08"
"PRT","FEMALE","2017","1429.47"
"PRT","MALE","2017","2191.22"
"PRT","ALL","2018","1786.66"
"PRT","FEMALE","2018","1421.33"
"PRT","MALE","2018","2189.29"
"PRT","ALL","2019","1780.93"
"PRT","FEMALE","2019","1409.29"
"PRT","MALE","2019","2190.99"
"ROU","ALL","1990","1765.76"
"ROU","FEMALE","1990","1519.82"
"ROU","MALE","1990","2019.12"
"ROU","ALL","1991","1775.89"
"ROU","FEMALE","1991","1531.78"
"ROU","MALE","1991","2027.56"
"ROU","ALL","1992","1785.51"
"ROU","FEMALE","1992","1542.73"
"ROU","MALE","1992","2036.03"
"ROU","ALL","1993","1794.76"
"ROU","FEMALE","1993","1552.85"
"ROU","MALE","1993","2044.68"
"ROU","ALL","1994","1801.86"
"ROU","FEMALE","1994","1560.31"
"ROU","MALE","1994","2051.79"
"ROU","ALL","1995","1805.43"
"ROU","FEMALE","1995","1563.68"
"ROU","MALE","1995","2055.99"
"ROU","ALL","1996","1808.36"
"ROU","FEMALE","1996","1565.30"
"ROU","MALE","1996","2060.80"
"ROU","ALL","1997","1812.00"
"ROU","FEMALE","1997","1566.46"
"ROU","MALE","1997","2067.60"
"ROU","ALL","1998","1816.09"
"ROU","FEMALE","1998","1567.86"
"ROU","MALE","1998","2075.05"
"ROU","ALL","1999","1818.83"
"ROU","FEMALE","1999","1568.31"
"ROU","MALE","1999","2080.58"
"ROU","ALL","2000","1818.68"
"ROU","FEMALE","2000","1566.89"
"ROU","MALE","2000","2082.05"
"ROU","ALL","2001","1814.37"
"ROU","FEMALE","2001","1562.59"
"ROU","MALE","2001","2078.04"
"ROU","ALL","2002","1804.98"
"ROU","FEMALE","2002","1553.92"
"ROU","MALE","2002","2068.18"
"ROU","ALL","2003","1792.60"
"ROU","FEMALE","2003","1542.65"
"ROU","MALE","2003","2054.89"
"ROU","ALL","2004","1779.04"
"ROU","FEMALE","2004","1530.13"
"ROU","MALE","2004","2040.40"
"ROU","ALL","2005","1765.80"
"ROU","FEMALE","2005","1517.51"
"ROU","MALE","2005","2026.60"
"ROU","ALL","2006","1751.98"
"ROU","FEMALE","2006","1503.48"
"ROU","MALE","2006","2013.03"
"ROU","ALL","2007","1735.66"
"ROU","FEMALE","2007","1486.25"
"ROU","MALE","2007","1997.65"
"ROU","ALL","2008","1718.56"
"ROU","FEMALE","2008","1467.96"
"ROU","MALE","2008","1981.84"
"ROU","ALL","2009","1702.68"
"ROU","FEMALE","2009","1450.82"
"ROU","MALE","2009","1967.35"
"ROU","ALL","2010","1689.53"
"ROU","FEMALE","2010","1436.75"
"ROU","MALE","2010","1955.22"
"ROU","ALL","2011","1679.20"
"ROU","FEMALE","2011","1425.94"
"ROU","MALE","2011","1945.56"
"ROU","ALL","2012","1670.19"
"ROU","FEMALE","2012","1416.63"
"ROU","MALE","2012","1936.99"
"ROU","ALL","2013","1661.78"
"ROU","FEMALE","2013","1408.13"
"ROU","MALE","2013","1928.70"
"ROU","ALL","2014","1653.88"
"ROU","FEMALE","2014","1400.33"
"ROU","MALE","2014","1920.81"
"ROU","ALL","2015","1645.71"
"ROU","FEMALE","2015","1392.49"
"ROU","MALE","2015","1912.56"
"ROU","ALL","2016","1639.90"
"ROU","FEMALE","2016","1386.92"
"ROU","MALE","2016","1906.70"
"ROU","ALL","2017","1633.38"
"ROU","FEMALE","2017","1380.21"
"ROU","MALE","2017","1900.44"
"ROU","ALL","2018","1622.67"
"ROU","FEMALE","2018","1368.37"
"ROU","MALE","2018","1890.96"
"ROU","ALL","2019","1609.95"
"ROU","FEMALE","2019","1353.04"
"ROU","MALE","2019","1880.99"
"RUS","ALL","1990","1818.99"
"RUS","FEMALE","1990","1532.93"
"RUS","MALE","1990","2143.90"
"RUS","ALL","1991","1821.40"
"RUS","FEMALE","1991","1536.34"
"RUS","MALE","1991","2144.70"
"RUS","ALL","1992","1824.73"
"RUS","FEMALE","1992","1540.92"
"RUS","MALE","1992","2146.36"
"RUS","ALL","1993","1830.12"
"RUS","FEMALE","1993","1547.29"
"RUS","MALE","1993","2150.75"
"RUS","ALL","1994","1837.59"
"RUS","FEMALE","1994","1555.29"
"RUS","MALE","1994","2158.06"
"RUS","ALL","1995","1847.16"
"RUS","FEMALE","1995","1565.18"
"RUS","MALE","1995","2167.78"
"RUS","ALL","1996","1860.98"
"RUS","FEMALE","1996","1578.70"
"RUS","MALE","1996","2182.28"
"RUS","ALL","1997","1878.64"
"RUS","FEMALE","1997","1595.51"
"RUS","MALE","1997","2201.02"
"RUS","ALL","1998","1896.67"
"RUS","FEMALE","1998","1612.59"
"RUS","MALE","1998","2220.07"
"RUS","ALL","1999","1909.80"
"RUS","FEMALE","1999","1625.07"
"RUS","MALE","1999","2234.02"
"RUS","ALL","2000","1914.48"
"RUS","FEMALE","2000","1630.42"
"RUS","MALE","2000","2238.24"
"RUS","ALL","2001","1910.56"
"RUS","FEMALE","2001","1628.20"
"RUS","MALE","2001","2232.83"
"RUS","ALL","2002","1902.23"
"RUS","FEMALE","2002","1622.11"
"RUS","MALE","2002","2222.45"
"RUS","ALL","2003","1891.99"
"RUS","FEMALE","2003","1614.24"
"RUS","MALE","2003","2210.05"
"RUS","ALL","2004","1880.43"
"RUS","FEMALE","2004","1604.90"
"RUS","MALE","2004","2196.53"
"RUS","ALL","2005","1869.12"
"RUS","FEMALE","2005","1595.65"
"RUS","MALE","2005","2183.54"
"RUS","ALL","2006","1855.18"
"RUS","FEMALE","2006","1583.55"
"RUS","MALE","2006","2168.13"
"RUS","ALL","2007","1836.40"
"RUS","FEMALE","2007","1566.48"
"RUS","MALE","2007","2147.77"
"RUS","ALL","2008","1817.23"
"RUS","FEMALE","2008","1548.84"
"RUS","MALE","2008","2127.15"
"RUS","ALL","2009","1799.99"
"RUS","FEMALE","2009","1532.68"
"RUS","MALE","2009","2108.86"
"RUS","ALL","2010","1787.78"
"RUS","FEMALE","2010","1521.19"
"RUS","MALE","2010","2095.97"
"RUS","ALL","2011","1782.28"
"RUS","FEMALE","2011","1515.56"
"RUS","MALE","2011","2090.67"
"RUS","ALL","2012","1781.29"
"RUS","FEMALE","2012","1513.81"
"RUS","MALE","2012","2090.46"
"RUS","ALL","2013","1783.19"
"RUS","FEMALE","2013","1514.98"
"RUS","MALE","2013","2092.99"
"RUS","ALL","2014","1785.29"
"RUS","FEMALE","2014","1516.94"
"RUS","MALE","2014","2095.02"
"RUS","ALL","2015","1784.77"
"RUS","FEMALE","2015","1517.39"
"RUS","MALE","2015","2093.13"
"RUS","ALL","2016","1783.58"
"RUS","FEMALE","2016","1518.15"
"RUS","MALE","2016","2089.38"
"RUS","ALL","2017","1780.80"
"RUS","FEMALE","2017","1516.65"
"RUS","MALE","2017","2084.80"
"RUS","ALL","2018","1775.32"
"RUS","FEMALE","2018","1512.80"
"RUS","MALE","2018","2077.03"
"RUS","ALL","2019","1769.28"
"RUS","FEMALE","2019","1510.03"
"RUS","MALE","2019","2066.85"
"SRB","ALL","2006","1980.64"
"SRB","FEMALE","2006","1703.48"
"SRB","MALE","2006","2269.18"
"SRB","ALL","2007","1953.10"
"SRB","FEMALE","2007","1676.99"
"SRB","MALE","2007","2240.45"
"SRB","ALL","2008","1925.67"
"SRB","FEMALE","2008","1650.10"
"SRB","MALE","2008","2212.34"
"SRB","ALL","2009","1900.66"
"SRB","FEMALE","2009","1624.89"
